_id,city_mpg,driven_wheels,engine_cylinders,engine_fuel_type,engine_hp,highway_mpg,isDeleted,make,market_category,model,number_of_doors,popularity,price,release_date,size,style,transmission_type
6379dfd9258bfcd827797477,17,all wheel drive,6,regular unleaded,350,24,false,Lincoln,"Luxury,Performance",MKS,4,61,41005,2016,Large,Sedan,AUTOMATIC
6379dfd9258bfcd827797478,17,front wheel drive,6,regular unleaded,350,26,false,Lincoln,"Luxury,Performance",MKS,4,61,39010,2016,Large,Sedan,AUTOMATIC
6379dfd9258bfcd827797479,16,all wheel drive,6,premium unleaded (recommended),365,24,false,Lincoln,"Luxury,Performance",MKS,4,61,46000,2016,Large,Sedan,AUTOMATIC
6379dfd9258bfcd82779747a,16,all wheel drive,6,premium unleaded (recommended),365,23,false,Lincoln,"Crossover,Luxury,Performance",MKT,4,61,45205,2015,Large,Wagon,AUTOMATIC
6379dfd9258bfcd82779747b,17,front wheel drive,6,regular unleaded,303,25,false,Lincoln,"Crossover,Luxury",MKT,4,61,43210,2015,Large,Wagon,AUTOMATIC
6379dfd9258bfcd82779747c,16,front wheel drive,6,regular unleaded,303,24,false,Lincoln,"Crossover,Luxury",MKT,4,61,43370,2016,Large,Wagon,AUTOMATIC
6379dfd9258bfcd82779747d,15,all wheel drive,6,premium unleaded (recommended),365,21,false,Lincoln,"Crossover,Luxury,Performance",MKT,4,61,45365,2016,Large,Wagon,AUTOMATIC
6379dfd9258bfcd82779747e,16,front wheel drive,6,regular unleaded,303,24,false,Lincoln,"Crossover,Luxury",MKT,4,61,43530,2017,Large,Wagon,AUTOMATIC
6379dfd9258bfcd82779747f,15,all wheel drive,6,premium unleaded (recommended),365,21,false,Lincoln,"Crossover,Luxury,Performance",MKT,4,61,49025,2017,Large,Wagon,AUTOMATIC
6379dfd9258bfcd827797480,17,all wheel drive,6,regular unleaded,305,23,false,Lincoln,"Crossover,Luxury",MKX,4,61,40850,2015,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd827797481,18,front wheel drive,6,regular unleaded,305,26,false,Lincoln,"Crossover,Luxury",MKX,4,61,38900,2015,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd827797482,17,all wheel drive,6,regular unleaded,303,26,false,Lincoln,"Crossover,Luxury",MKX,4,61,44045,2016,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd827797483,17,all wheel drive,6,regular unleaded,303,26,false,Lincoln,"Crossover,Luxury",MKX,4,61,47810,2016,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd827797484,17,front wheel drive,6,regular unleaded,303,26,false,Lincoln,"Crossover,Luxury",MKX,4,61,53475,2016,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd827797485,17,front wheel drive,6,regular unleaded,303,26,false,Lincoln,"Crossover,Luxury",MKX,4,61,38260,2016,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd827797486,17,all wheel drive,6,regular unleaded,303,26,false,Lincoln,"Crossover,Luxury",MKX,4,61,55970,2016,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd827797487,17,front wheel drive,6,regular unleaded,303,26,false,Lincoln,"Crossover,Luxury",MKX,4,61,45315,2016,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd827797488,17,all wheel drive,6,regular unleaded,303,26,false,Lincoln,"Crossover,Luxury",MKX,4,61,40755,2016,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd827797489,17,front wheel drive,6,regular unleaded,303,26,false,Lincoln,"Crossover,Luxury",MKX,4,61,41550,2016,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd82779748a,17,front wheel drive,6,regular unleaded,303,25,false,Lincoln,"Crossover,Luxury",MKX,4,61,38260,2017,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd82779748b,16,all wheel drive,6,regular unleaded,303,23,false,Lincoln,"Crossover,Luxury",MKX,4,61,44045,2017,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd82779748c,16,all wheel drive,6,regular unleaded,303,23,false,Lincoln,"Crossover,Luxury",MKX,4,61,48055,2017,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd82779748d,17,front wheel drive,6,regular unleaded,303,25,false,Lincoln,"Crossover,Luxury",MKX,4,61,45560,2017,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd82779748e,17,front wheel drive,6,regular unleaded,303,25,false,Lincoln,"Crossover,Luxury",MKX,4,61,53475,2017,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd82779748f,16,all wheel drive,6,regular unleaded,303,23,false,Lincoln,"Crossover,Luxury",MKX,4,61,40755,2017,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd827797490,17,front wheel drive,6,regular unleaded,303,25,false,Lincoln,"Crossover,Luxury",MKX,4,61,41550,2017,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd827797491,16,all wheel drive,6,regular unleaded,303,23,false,Lincoln,"Crossover,Luxury",MKX,4,61,55970,2017,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd827797492,41,front wheel drive,4,regular unleaded,191,36,false,Lincoln,"Luxury,Hybrid",MKZ Hybrid,4,61,34645,2011,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd827797493,22,front wheel drive,4,regular unleaded,231,33,false,Lincoln,Luxury,MKZ,4,61,45555,2015,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd827797494,22,front wheel drive,4,regular unleaded,231,33,false,Lincoln,Luxury,MKZ,4,61,35190,2015,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd827797495,41,front wheel drive,4,regular unleaded,188,39,false,Lincoln,"Luxury,Hybrid",MKZ,4,61,35190,2015,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd827797496,22,all wheel drive,4,regular unleaded,231,31,false,Lincoln,Luxury,MKZ,4,61,37080,2015,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd827797497,41,front wheel drive,4,regular unleaded,188,39,false,Lincoln,"Luxury,Hybrid",MKZ,4,61,45555,2015,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd827797498,22,all wheel drive,4,regular unleaded,231,31,false,Lincoln,Luxury,MKZ,4,61,47445,2015,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd827797499,22,all wheel drive,4,regular unleaded,231,31,false,Lincoln,Luxury,MKZ,4,61,37080,2016,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd82779749a,41,front wheel drive,4,regular unleaded,188,39,false,Lincoln,"Luxury,Hybrid",MKZ,4,61,45605,2016,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd82779749b,22,front wheel drive,4,regular unleaded,231,33,false,Lincoln,Luxury,MKZ,4,61,45605,2016,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd82779749c,22,all wheel drive,4,regular unleaded,231,31,false,Lincoln,Luxury,MKZ,4,61,47495,2016,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd82779749d,41,front wheel drive,4,regular unleaded,188,39,false,Lincoln,"Luxury,Hybrid",MKZ,4,61,35190,2016,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd82779749e,22,front wheel drive,4,regular unleaded,231,33,false,Lincoln,Luxury,MKZ,4,61,35190,2016,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd82779749f,41,front wheel drive,4,regular unleaded,,38,false,Lincoln,"Luxury,Hybrid",MKZ,4,61,35010,2017,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd8277974a0,20,all wheel drive,4,premium unleaded (recommended),245,28,false,Lincoln,Luxury,MKZ,4,61,36900,2017,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd8277974a1,41,front wheel drive,4,regular unleaded,,38,false,Lincoln,"Luxury,Hybrid",MKZ,4,61,39510,2017,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd8277974a2,21,front wheel drive,4,premium unleaded (recommended),245,31,false,Lincoln,Luxury,MKZ,4,61,39510,2017,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd8277974a3,20,all wheel drive,4,premium unleaded (recommended),245,28,false,Lincoln,Luxury,MKZ,4,61,49560,2017,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd8277974a4,21,front wheel drive,4,premium unleaded (recommended),245,31,false,Lincoln,Luxury,MKZ,4,61,35010,2017,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd8277974a5,20,all wheel drive,4,premium unleaded (recommended),245,28,false,Lincoln,Luxury,MKZ,4,61,41400,2017,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd8277974a6,21,front wheel drive,4,premium unleaded (recommended),245,31,false,Lincoln,Luxury,MKZ,4,61,47670,2017,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd8277974a7,41,front wheel drive,4,regular unleaded,,38,false,Lincoln,"Luxury,Hybrid",MKZ,4,61,36760,2017,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd8277974a8,21,front wheel drive,4,premium unleaded (recommended),245,31,false,Lincoln,Luxury,MKZ,4,61,36760,2017,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd8277974a9,41,front wheel drive,4,regular unleaded,,38,false,Lincoln,"Luxury,Hybrid",MKZ,4,61,47670,2017,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd8277974aa,20,all wheel drive,4,premium unleaded (recommended),245,28,false,Lincoln,Luxury,MKZ,4,61,38650,2017,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd8277974ab,12,all wheel drive,8,regular unleaded,342,16,false,Mercedes-Benz,"Factory Tuner,Luxury,Performance",ML55 AMG,4,617,5650,2000,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974ac,88,rear wheel drive,0,electric,,90,false,Tesla,"Exotic,High-Performance",Model S,4,1391,79900,2014,Large,Sedan,DIRECT_DRIVE
6379dfd9258bfcd8277974ad,94,rear wheel drive,0,electric,,97,false,Tesla,"Exotic,Performance",Model S,4,1391,69900,2014,Large,Sedan,DIRECT_DRIVE
6379dfd9258bfcd8277974ae,86,all wheel drive,0,electric,,94,false,Tesla,"Exotic,High-Performance",Model S,4,1391,104500,2014,Large,Sedan,DIRECT_DRIVE
6379dfd9258bfcd8277974af,88,rear wheel drive,0,electric,,90,false,Tesla,"Exotic,High-Performance",Model S,4,1391,93400,2014,Large,Sedan,DIRECT_DRIVE
6379dfd9258bfcd8277974b0,94,rear wheel drive,0,electric,,97,false,Tesla,"Exotic,Performance",Model S,4,1391,69900,2015,Large,Sedan,DIRECT_DRIVE
6379dfd9258bfcd8277974b1,101,all wheel drive,0,electric,,102,false,Tesla,"Exotic,Performance",Model S,4,1391,75000,2015,Large,Sedan,DIRECT_DRIVE
6379dfd9258bfcd8277974b2,95,all wheel drive,0,electric,,106,false,Tesla,"Exotic,High-Performance",Model S,4,1391,85000,2015,Large,Sedan,DIRECT_DRIVE
6379dfd9258bfcd8277974b3,89,all wheel drive,0,electric,,98,false,Tesla,"Exotic,High-Performance",Model S,4,1391,105000,2015,Large,Sedan,DIRECT_DRIVE
6379dfd9258bfcd8277974b4,88,rear wheel drive,0,electric,,90,false,Tesla,"Exotic,Performance",Model S,4,1391,80000,2015,Large,Sedan,DIRECT_DRIVE
6379dfd9258bfcd8277974b5,102,all wheel drive,0,electric,,105,false,Tesla,"Exotic,Performance",Model S,,1391,79500,2016,Large,Sedan,DIRECT_DRIVE
6379dfd9258bfcd8277974b6,98,all wheel drive,0,electric,,101,false,Tesla,"Exotic,Performance",Model S,,1391,66000,2016,Large,Sedan,DIRECT_DRIVE
6379dfd9258bfcd8277974b7,92,all wheel drive,0,electric,,105,false,Tesla,"Exotic,High-Performance",Model S,,1391,134500,2016,Large,Sedan,DIRECT_DRIVE
6379dfd9258bfcd8277974b8,97,rear wheel drive,0,electric,,100,false,Tesla,"Exotic,Performance",Model S,,1391,74500,2016,Large,Sedan,DIRECT_DRIVE
6379dfd9258bfcd8277974b9,101,all wheel drive,0,electric,,107,false,Tesla,"Exotic,Performance",Model S,,1391,71000,2016,Large,Sedan,DIRECT_DRIVE
6379dfd9258bfcd8277974ba,101,all wheel drive,0,electric,,102,false,Tesla,"Exotic,Performance",Model S,4,1391,75000,2016,Large,Sedan,DIRECT_DRIVE
6379dfd9258bfcd8277974bb,101,all wheel drive,0,electric,,107,false,Tesla,"Exotic,High-Performance",Model S,4,1391,89500,2016,Large,Sedan,DIRECT_DRIVE
6379dfd9258bfcd8277974bc,91,all wheel drive,0,electric,,100,false,Tesla,"Exotic,High-Performance",Model S,4,1391,112000,2016,Large,Sedan,DIRECT_DRIVE
6379dfd9258bfcd8277974bd,88,rear wheel drive,0,electric,,90,false,Tesla,"Exotic,Performance",Model S,4,1391,70000,2016,Large,Sedan,DIRECT_DRIVE
6379dfd9258bfcd8277974be,15,front wheel drive,6,regular unleaded,150,24,false,Dodge,N/A,Monaco,4,1851,2000,1990,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd8277974bf,15,front wheel drive,6,regular unleaded,150,24,false,Dodge,N/A,Monaco,4,1851,2000,1990,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd8277974c0,16,front wheel drive,6,regular unleaded,150,24,false,Dodge,N/A,Monaco,4,1851,2000,1991,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd8277974c1,16,front wheel drive,6,regular unleaded,150,24,false,Dodge,N/A,Monaco,4,1851,2000,1991,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd8277974c2,16,front wheel drive,6,regular unleaded,150,24,false,Dodge,N/A,Monaco,4,1851,2000,1992,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd8277974c3,16,front wheel drive,6,regular unleaded,150,24,false,Dodge,N/A,Monaco,4,1851,2000,1992,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd8277974c4,16,front wheel drive,6,regular unleaded,201,23,false,Pontiac,N/A,Montana SV6,4,210,24250,2006,Midsize,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974c5,15,all wheel drive,6,regular unleaded,196,21,false,Pontiac,N/A,Montana SV6,4,210,27750,2006,Midsize,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974c6,17,front wheel drive,6,regular unleaded,185,24,false,Pontiac,N/A,Montana,4,210,26140,2003,Midsize,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974c7,16,all wheel drive,6,regular unleaded,185,22,false,Pontiac,N/A,Montana,4,210,33790,2003,Midsize,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974c8,17,front wheel drive,6,regular unleaded,185,24,false,Pontiac,N/A,Montana,4,210,25815,2003,Compact,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974c9,16,all wheel drive,6,regular unleaded,185,22,false,Pontiac,N/A,Montana,4,210,30540,2003,Midsize,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974ca,17,front wheel drive,6,regular unleaded,185,24,false,Pontiac,N/A,Montana,4,210,27590,2003,Midsize,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974cb,17,front wheel drive,6,regular unleaded,185,24,false,Pontiac,N/A,Montana,4,210,24165,2003,Compact,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974cc,17,front wheel drive,6,regular unleaded,185,24,false,Pontiac,N/A,Montana,4,210,29740,2003,Midsize,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974cd,17,front wheel drive,6,regular unleaded,185,24,false,Pontiac,N/A,Montana,4,210,23335,2004,Compact,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974ce,16,all wheel drive,6,regular unleaded,185,22,false,Pontiac,N/A,Montana,4,210,31035,2004,Midsize,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974cf,17,front wheel drive,6,regular unleaded,185,24,false,Pontiac,N/A,Montana,4,210,25885,2004,Midsize,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974d0,17,front wheel drive,6,regular unleaded,185,24,false,Pontiac,N/A,Montana,4,210,30235,2004,Midsize,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974d1,15,all wheel drive,6,regular unleaded,200,21,false,Pontiac,N/A,Montana,4,210,30210,2005,Midsize,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974d2,16,front wheel drive,6,regular unleaded,185,23,false,Pontiac,N/A,Montana,4,210,26040,2005,Midsize,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974d3,16,front wheel drive,6,regular unleaded,200,23,false,Pontiac,N/A,Montana,4,210,24520,2005,Midsize,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974d4,16,front wheel drive,6,regular unleaded,200,23,false,Pontiac,N/A,Montana,4,210,27890,2005,Midsize,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974d5,16,front wheel drive,6,regular unleaded,185,23,false,Pontiac,N/A,Montana,4,210,30420,2005,Midsize,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974d6,15,all wheel drive,6,regular unleaded,200,21,false,Pontiac,N/A,Montana,4,210,27700,2005,Midsize,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974d7,19,front wheel drive,6,regular unleaded,180,29,false,Chevrolet,N/A,Monte Carlo,2,1385,22280,2005,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd8277974d8,18,front wheel drive,6,regular unleaded,200,28,false,Chevrolet,N/A,Monte Carlo,2,1385,24690,2005,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd8277974d9,17,front wheel drive,6,premium unleaded (required),240,26,false,Chevrolet,Performance,Monte Carlo,2,1385,28355,2005,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd8277974da,18,front wheel drive,6,regular unleaded,242,26,false,Chevrolet,N/A,Monte Carlo,2,1385,24930,2006,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd8277974db,19,front wheel drive,6,flex-fuel (unleaded/E85),211,29,false,Chevrolet,Flex Fuel,Monte Carlo,2,1385,20830,2006,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd8277974dc,16,front wheel drive,8,regular unleaded,303,26,false,Chevrolet,Performance,Monte Carlo,2,1385,26330,2006,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd8277974dd,19,front wheel drive,6,flex-fuel (unleaded/E85),211,29,false,Chevrolet,Flex Fuel,Monte Carlo,2,1385,20330,2006,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd8277974de,18,front wheel drive,6,regular unleaded,242,26,false,Chevrolet,N/A,Monte Carlo,2,1385,23430,2006,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd8277974df,16,front wheel drive,8,regular unleaded,303,24,false,Chevrolet,Performance,Monte Carlo,2,1385,27740,2007,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd8277974e0,19,front wheel drive,6,flex-fuel (unleaded/E85),211,29,false,Chevrolet,Flex Fuel,Monte Carlo,2,1385,22625,2007,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd8277974e1,19,front wheel drive,6,flex-fuel (unleaded/E85),211,29,false,Chevrolet,Flex Fuel,Monte Carlo,2,1385,21015,2007,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd8277974e2,15,rear wheel drive,6,regular unleaded,197,20,false,Mitsubishi,N/A,Montero Sport,4,436,27607,2002,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974e3,15,four wheel drive,6,regular unleaded,165,19,false,Mitsubishi,N/A,Montero Sport,4,436,27777,2002,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974e4,14,four wheel drive,6,regular unleaded,197,17,false,Mitsubishi,N/A,Montero Sport,4,436,29627,2002,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974e5,16,rear wheel drive,6,regular unleaded,165,21,false,Mitsubishi,N/A,Montero Sport,4,436,22777,2002,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974e6,14,four wheel drive,6,regular unleaded,197,17,false,Mitsubishi,N/A,Montero Sport,4,436,32887,2002,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974e7,15,rear wheel drive,6,regular unleaded,197,20,false,Mitsubishi,N/A,Montero Sport,4,436,31317,2002,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974e8,15,four wheel drive,6,regular unleaded,165,19,false,Mitsubishi,N/A,Montero Sport,4,436,25087,2002,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974e9,16,rear wheel drive,6,regular unleaded,165,21,false,Mitsubishi,N/A,Montero Sport,4,436,25637,2002,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974ea,15,four wheel drive,6,regular unleaded,165,19,false,Mitsubishi,N/A,Montero Sport,4,436,27777,2003,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974eb,15,four wheel drive,6,regular unleaded,165,19,false,Mitsubishi,N/A,Montero Sport,4,436,25217,2003,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974ec,15,rear wheel drive,6,regular unleaded,197,20,false,Mitsubishi,N/A,Montero Sport,4,436,27607,2003,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974ed,16,rear wheel drive,6,regular unleaded,165,21,false,Mitsubishi,N/A,Montero Sport,4,436,22907,2003,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974ee,14,four wheel drive,6,regular unleaded,197,17,false,Mitsubishi,N/A,Montero Sport,4,436,32887,2003,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974ef,14,four wheel drive,6,regular unleaded,197,17,false,Mitsubishi,N/A,Montero Sport,4,436,29627,2003,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974f0,16,rear wheel drive,6,regular unleaded,165,21,false,Mitsubishi,N/A,Montero Sport,4,436,25637,2003,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974f1,15,rear wheel drive,6,regular unleaded,197,20,false,Mitsubishi,N/A,Montero Sport,4,436,31317,2003,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974f2,15,rear wheel drive,6,regular unleaded,197,19,false,Mitsubishi,N/A,Montero Sport,4,436,26199,2004,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974f3,14,four wheel drive,6,regular unleaded,197,17,false,Mitsubishi,N/A,Montero Sport,4,436,25999,2004,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974f4,14,four wheel drive,6,regular unleaded,197,17,false,Mitsubishi,N/A,Montero Sport,4,436,28199,2004,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974f5,15,rear wheel drive,6,regular unleaded,197,19,false,Mitsubishi,N/A,Montero Sport,4,436,23999,2004,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974f6,13,four wheel drive,6,regular unleaded,215,18,false,Mitsubishi,N/A,Montero,4,436,34999,2004,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974f7,13,four wheel drive,6,regular unleaded,215,17,false,Mitsubishi,N/A,Montero,4,436,35799,2005,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974f8,13,four wheel drive,6,regular unleaded,215,17,false,Mitsubishi,N/A,Montero,4,436,36159,2006,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277974f9,15,rear wheel drive,8,premium unleaded (required),592,22,false,McLaren,"Exotic,High-Performance",MP4-12C,2,416,229000,2012,Compact,Coupe,AUTOMATED_MANUAL
6379dfd9258bfcd8277974fa,15,rear wheel drive,8,premium unleaded (required),616,22,false,McLaren,"Exotic,High-Performance",MP4-12C,2,416,239400,2013,Compact,Coupe,AUTOMATED_MANUAL
6379dfd9258bfcd8277974fb,16,front wheel drive,6,regular unleaded,200,23,false,Mazda,N/A,MPV,4,586,28460,2004,Compact,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974fc,16,front wheel drive,6,regular unleaded,200,23,false,Mazda,N/A,MPV,4,586,23490,2004,Compact,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974fd,16,front wheel drive,6,regular unleaded,200,23,false,Mazda,N/A,MPV,4,586,28515,2005,Compact,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974fe,16,front wheel drive,6,regular unleaded,200,23,false,Mazda,N/A,MPV,4,586,22115,2005,Compact,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd8277974ff,16,front wheel drive,6,regular unleaded,200,23,false,Mazda,N/A,MPV,4,586,22950,2005,Compact,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd827797500,16,front wheel drive,6,regular unleaded,200,23,false,Mazda,N/A,MPV,4,586,28515,2006,Compact,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd827797501,16,front wheel drive,6,regular unleaded,200,23,false,Mazda,N/A,MPV,4,586,22950,2006,Compact,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd827797502,16,front wheel drive,6,regular unleaded,200,23,false,Mazda,N/A,MPV,4,586,22115,2006,Compact,Passenger Minivan,AUTOMATIC
6379dfd9258bfcd827797503,22,rear wheel drive,4,premium unleaded (required),138,30,false,Toyota,Performance,MR2 Spyder,2,2031,25645,2003,Compact,Convertible,AUTOMATED_MANUAL
6379dfd9258bfcd827797504,23,rear wheel drive,4,premium unleaded (required),138,29,false,Toyota,Performance,MR2 Spyder,2,2031,24645,2003,Compact,Convertible,MANUAL
6379dfd9258bfcd827797505,23,rear wheel drive,4,regular unleaded,138,30,false,Toyota,Performance,MR2 Spyder,2,2031,25895,2004,Compact,Convertible,AUTOMATED_MANUAL
6379dfd9258bfcd827797506,23,rear wheel drive,4,regular unleaded,138,29,false,Toyota,Performance,MR2 Spyder,2,2031,24895,2004,Compact,Convertible,MANUAL
6379dfd9258bfcd827797507,23,rear wheel drive,4,regular unleaded,138,30,false,Toyota,Performance,MR2 Spyder,2,2031,26145,2005,Compact,Convertible,AUTOMATED_MANUAL
6379dfd9258bfcd827797508,23,rear wheel drive,4,regular unleaded,138,29,false,Toyota,Performance,MR2 Spyder,2,2031,25145,2005,Compact,Convertible,MANUAL
6379dfd9258bfcd827797509,19,rear wheel drive,4,regular unleaded,135,26,false,Toyota,Performance,MR2,2,2031,2000,1993,Compact,Coupe,MANUAL
6379dfd9258bfcd82779750a,18,rear wheel drive,4,regular unleaded,200,25,false,Toyota,Performance,MR2,2,2031,2078,1993,Compact,Coupe,MANUAL
6379dfd9258bfcd82779750b,18,rear wheel drive,4,regular unleaded,200,25,false,Toyota,Performance,MR2,2,2031,2254,1994,Compact,Coupe,MANUAL
6379dfd9258bfcd82779750c,19,rear wheel drive,4,regular unleaded,135,26,false,Toyota,Performance,MR2,2,2031,2000,1994,Compact,Coupe,MANUAL
6379dfd9258bfcd82779750d,19,rear wheel drive,4,regular unleaded,135,26,false,Toyota,Performance,MR2,2,2031,2038,1995,Compact,Coupe,MANUAL
6379dfd9258bfcd82779750e,18,rear wheel drive,4,regular unleaded,200,25,false,Toyota,Performance,MR2,2,2031,2462,1995,Compact,Coupe,MANUAL
6379dfd9258bfcd82779750f,11,rear wheel drive,8,premium unleaded (required),505,18,false,Bentley,"Exotic,Luxury,High-Performance",Mulsanne,4,520,298900,2014,Large,Sedan,AUTOMATIC
6379dfd9258bfcd827797510,11,rear wheel drive,8,premium unleaded (required),505,18,false,Bentley,"Exotic,Luxury,High-Performance",Mulsanne,4,520,303700,2015,Large,Sedan,AUTOMATIC
6379dfd9258bfcd827797511,11,rear wheel drive,8,premium unleaded (required),505,18,false,Bentley,"Exotic,Luxury,High-Performance",Mulsanne,4,520,303700,2016,Large,Sedan,AUTOMATIC
